name,essround,edition,proddate,idno,cntry,nwspol,netusoft,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,prtvtbat,prtvtcbe,prtvtfch,prtvtdcz,prtvede1,prtvede2,prtvtfee,prtvtdfi,prtvtcfr,prtvtbgb,prtvtbie,prtvtcil,prtvtbis,prtvtfnl,prtvtbno,prtvtdpl,prtvtdru,prtvtbse,prtvtesi,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,pstplonl,clsprty,prtclcat,prtclcbe,prtclfch,prtcldcz,prtclede,prtclfee,prtcldfi,prtclefr,prtclbgb,prtclcie,prtcldil,prtclbis,prtclenl,prtclbno,prtclgpl,prtcldru,prtclbse,prtclesi,prtdgcl,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,mnrgtjb,freehms,hmsfmlsh,hmsacld,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,crmvct,aesfdrk,health,hlthhmp,atchctr,atcherp,rlgblg,rlgdnm,rlgdnbat,rlgdnbe,rlgdnach,rlgdnade,rlgdnafi,rlgdngb,rlgdnie,rlgdnis,rlgdnnl,rlgdnno,rlgdnapl,rlgdnaru,rlgdnase,rlgblge,rlgdnme,rlgdebat,rlgdebe,rlgdeach,rlgdeade,rlgdeafi,rlgdegb,rlgdeie,rlgdeis,rlgdenl,rlgdeno,rlgdeapl,rlgdearu,rlgdease,rlgdgr,rlgatnd,pray,dscrgrp,dscrrce,dscrntn,dscrrlg,dscrlng,dscretn,dscrage,dscrgnd,dscrsex,dscrdsb,dscroth,dscrdk,dscrref,dscrnap,dscrna,ctzcntr,ctzshipc,brncntr,cntbrthc,livecnta,lnghom1,lnghom2,blgetmg,facntr,fbrncntb,mocntr,mbrncntb,gvrfgap,rfgfrpc,rfgbfml,eneffap,rdcenr,cflsenr,elgcoal,elgngas,elghydr,elgnuc,elgsun,elgwind,elgbio,wrpwrct,wrenexp,wrdpimp,wrdpfos,wrntdis,wrinspw,wrtcfl,wrtratc,clmchng,clmthgt1,clmthgt2,ccnthum,ccrdprs,wrclmch,ccgdbd,lkredcc,lklmten,gvsrdcc,ownrdcc,inctxff,sbsrnen,banhhap,dfincac,smdfslv,uemplwk,slvpens,slvuemp,gvslvol,gvslvue,gvcldcr,sbstrec,sbprvpv,sbeqsoc,sbbsntx,sblazy,sblwcoa,imsclbn,uentrjb,lbenent,bennent,admub,ubpay,ubedu,ubunp,ub50pay,ub50edu,ub50unp,ub20pay,ub20edu,ub20unp,ubsppay,ubspedu,ubspunp,bnlwinc,eduunmp,wrkprbf,basinc,eusclbf,eudcnbf,lkuemp,lknemny,vteurmmb,vteumbgb,vteubcmb,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,agea,yrbrn,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,rshipa2,rshipa3,rshipa4,rshipa5,rshipa6,rshipa7,rshipa8,rshipa9,rshipa10,rshipa11,rshipa12,icpart1,rshpsts,rshpsfi,rshpsgb,lvgptnea,dvrcdeva,icpart2,iccohbt,marsts,marstfi,marstgb,maritalb,chldhm,chldhhe,domicil,edulvlb,eisced,edlveat,edlvebe,edlvdch,edlvdcz,edubde1,eduade2,eduade3,edlvdee,edlvdfi,edlvdfr,edubgb1,eduagb2,edagegb,edlvdie,edubil1,eduail2,edlvdis,edlvenl,edlvdno,edlvepl,edupl2,edlvdru,edlvdse,edlvesi,eduyrs,pdwrk,edctn,uempla,uempli,dsbld,rtrd,cmsrv,hswrk,dngoth,dngref,dngdk,dngna,icomdng,mainact,mnactic,icpdwrk,crpdwk,pdjobev,pdjobyr,emplrel,emplno,wrkctra,estsz,jbspv,njbspv,wkdcorga,iorgact,wkhct,icwhct,wkhtot,nacer2,tporgwk,isco08,wrkac6m,uemp3m,uemp12m,uemp5yr,mbtru,hincsrca,hinctnta,hincfel,icpart3,edulvlpb,eiscedp,edlvpeat,edlvpebe,edlvpdch,edlvpdcz,edupbde1,edupade2,edupade3,edlvpdee,edlvpdfi,edlvpdfr,edupbgb1,edupagb2,edagepgb,edlvpdie,edupbil1,edupail2,edlvpdis,edlvpenl,edlvpdno,edlvpepl,eduppl2,edlvpdru,edlvpdse,edlvpesi,pdwrkp,edctnp,uemplap,uemplip,dsbldp,rtrdp,cmsrvp,hswrkp,dngothp,dngdkp,dngnapp,dngrefp,dngnap,icomdnp,mnactp,icppdwk,crpdwkp,isco08p,emprelp,wkhtotp,edulvlfb,eiscedf,edlvfeat,edlvfebe,edlvfdch,edlvfdcz,edufbde1,edufade2,edufade3,edlvfdee,edlvfdfi,edlvfdfr,edufbgb1,edufagb2,edagefgb,edlvfdie,edufbil1,edufail2,edlvfdis,edlvfenl,edlvfdno,edlvfepl,edlvfdru,edlvfdse,edlvfesi,emprf14,occf14b,edulvlmb,eiscedm,edlvmeat,edlvmebe,edlvmdch,edlvmdcz,edumbde1,edumade2,edumade3,edlvmdee,edlvmdfi,edlvmdfr,edumbgb1,edumagb2,edagemgb,edlvmdie,edumbil1,edumail2,edlvmdis,edlvmenl,edlvmdno,edlvmepl,edlvmdru,edlvmdse,edlvmesi,emprm14,occm14b,atncrse,anctry1,anctry2,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,region,regunit,intewde,inwdds,inwmms,inwyys,inwshh,inwsmm,inwdde,inwmme,inwyye,inwehh,inwemm,inwtm,dweight,pweight
ESS8e01,8,1.0,31.10.2017,100001272,GB,120,5,180,0,0,0,2,1,1,1,1,0,0,0,0,3,0,0,1, , , , , , , , , ,9, , , , , , , , , ,2,2,2,2,2,2,2,1,2, , , , , , , , ,66, , , , , , , , , ,6,88,0,0,0,0,0,0,1,5,1,5,1,77,8,8,8,0,0,0,4,3,3,2,1,4,5,1,6,0,2,66, , , , , ,6666, , , , , , , ,1,2, , , , , ,10, , , , , , , ,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,1,5,1,4,1,3,88,88,88,1,1,1,55,4,4,4,4,4,4,4,4,1,6,5,5,5,3,7,7,7,3,4,3,4,3,4,4,6,0,0,10,7,7,8,8,4,4,4,4,4,3,2,2,3,6,6,6,6,6,6,1,8,1,6,6,6,8,3,3,3,3,4,1,1, ,2, ,2,2,1,6,6,6,6,6,6, , , , ,56,1960,1980,6666,6666,6666,6666,6666,6666, , , , ,2,66,66,66,66,66,66, , , , ,2,66, ,66,1,2,2,6,5, ,5,5,1,6,3,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , , ,10,0,0,0,0,1,0,0,1,0,0,0,0,1,5,5,2,2,1,8888,1,66666,3,5,2,66666,0,0,40,1,40,13,4,8100,2,1,1,1,3,6,88,4,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,113,1, , , , , , , , , , ,7,11,13, , , , , , , , , , ,3,66,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , ,1,88,2,15090,11032,1,5,2,2,2,5,5,1,2,2,2,1,5,1,5,2,4,1,1,5,2,UKN,1, ,9,11,2016,17,49,9,11,2016,99,99, ,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100001277,GB,90,1,6666,88,5,3,2,8,8,3,3,5,8,9,3,88,88,88,2, , , , , , , , , ,66, , , , , , , , , ,2,2,2,2,2,2,2,2,8, , , , , , , , ,66, , , , , , , , , ,6,7,2,7,88,8,3,9,3,2,3,3,3,8,2,8,8,8,88,8,7,4,3,4,1,1,5,1,8,3,1,1, , , , , ,1, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,5,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,PL,2,PL,2005,POL,000,2,2,PL,2,PL,2,3,8,88,4,7,3,88,88,88,3,3,88,3,3,8,8,3,8,8,8,1,6,4,4,2,2,88,0,0,88,5,8,4,3,3,2,88,88,2,7,88,88,2,2,2,8,1,2,2,2,8,2,1,8,8,8,6,6,6,6,6,6,6,6,6,3,3,8,8,8,8,2,3, ,88, ,2,1,2,6,6,6,6,6,6, , , , ,58,1958,1960,6666,6666,6666,6666,6666,6666, , , , ,1,66,66,66,66,66,66, , , , ,1,3, ,3,6,1,1,1,4, ,4,4,2,1,3,620,6, , , , , , , , , , ,7,4,23, , , , , , , , , , , ,16,0,0,0,0,1,0,0,0,0,0,0,0,2,66,5,2,2,1,2010,1,66666,3,3,2,66666,0,0,0,1,25,55,4,9112,2,2,6,6,3,6,2,4,1,5555,55, , , , , , , , , , ,7,5555,19, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,88888,1,38,113,1, , , , , , , , , , ,7,11,8888, , , , , , , , , , ,1,6,113,1, , , , , , , , , , ,7,11,8888, , , , , , , , , , ,1,6,2,15090,555555,3,8,2,3,2,2,8,8,8,3,1,1,3,1,2,2,2,8,8,1,2,UKJ,1, ,6,10,2016,12,33,7,10,2016,99,99, ,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100001278,GB,360,4,60,7,8,8,1,4,4,3,3,9,9,9,9,9,7,10,2, , , , , , , , , ,66, , , , , , , , , ,2,2,2,2,2,2,2,2,1, , , , , , , , ,2, , , , , , , , , ,3,6,5,5,7,5,9,9,3,2,2,4,2,5,7,7,7,8,2,77,8,4,2,2,2,3,2,3,9,7,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,77,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,2,99,1,66,7,2,4,10,5,10,5,5,2,5,2,2,5,3,4,4,4,3,3,3,3,1,6,2,3,6,3,9,8,7,8,8,2,2,5,3,2,11,9,5,9,7,9,3,2,4,4,2,2,2,3,3,2,2,6,6,6,4,3,4,6,6,6,6,6,6,3,3,3,2,2,4,1,4, ,2, ,1,2,6,6,6,6,6,6,6, , , , ,55,1961,6666,6666,6666,6666,6666,6666,6666, , , , ,66,66,66,66,66,66,66, , , , ,2,66, ,66,1,1,2,6,6, ,6,6,2,2,3,520,5, , , , , , , , , , ,1,5,20, , , , , , , , , , , ,15,1,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,6,6,6666,2,0,6,1,2,66666,6,6,25,1,25,78,5,3343,1,1,1,2,3,2,1,3,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,113,1, , , , , , , , , , ,7,11,16, , , , , , , , , , ,8,88,8888,88, , , , , , , , , , ,7,8888,16, , , , , , , , , , ,1,8,2,11030,555555,1,5,1,3,1,5,5,1,1,5,1,1,5,1,1,1,5,1,1,5,5,UKD,1, ,19,10,2016,10,27,19,10,2016,11,35,68,.509319603443146,2.746052374
ESS8e01,8,1.0,31.10.2017,100001281,GB,60,5,180,5,9,5,2,3,3,2,3,5,6,7,6,4,1,5,1, , , , , , , , , ,7, , , , , , , , , ,2,2,2,2,1,2,2,1,2, , , , , , , , ,66, , , , , , , , , ,6,5,7,6,4,7,7,6,2,5,1,5,3,0,2,2,3,5,4,3,8,4,2,4,2,2,1,3,7,3,1,1, , , , , ,1, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,7,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,2,IE,3,2,4,8,4,3,4,3,2,2,1,1,3,2,3,3,3,3,3,3,4,2,6,3,3,7,2,5,5,3,3,5,5,3,2,2,2,4,4,5,8,4,5,2,2,2,3,2,3,3,3,4,2,3,6,6,6,6,6,6,2,2,1,6,6,6,3,4,2,3,2,4,1,1, ,2, ,2,1,2,6,6,6,6,6,6, , , , ,50,1966,1968,6666,6666,6666,6666,6666,6666, , , , ,1,66,66,66,66,66,66, , , , ,1,3, ,3,6,1,1,1,4, ,4,4,2,1,3,323,4, , , , , , , , , , ,6,9,16, , , , , , , , , , , ,12,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,3,5,2,66666,10,0,36,1,45,61,4,2153,2,2,6,6,1,1,10,1,1,113,1, , , , , , , , , , ,6,11,16, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,2519,1,37,520,5, , , , , , , , , , ,7,5,16, , , , , , , , , , ,1,1,113,1, , , , , , , , , , ,6,11,14, , , , , , , , , , ,1,6,1,11080,11030,1,5,1,2,1,1,3,2,2,3,2,2,4,1,3,2,3,1,1,3,2,UKH,1, ,20,10,2016,16,58,20,10,2016,17,54,56,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100001283,GB,30,5,240,7,5,6,2,3,3,3,2,4,7,6,3,4,3,6,3, , , , , , , , , ,66, , , , , , , , , ,2,2,2,2,1,2,2,1,1, , , , , , , , ,6, , , , , , , , , ,2,3,9,6,3,6,7,4,2,5,1,5,1,5,2,2,2,9,7,7,8,6,2,2,2,2,1,3,7,7,2,66, , , , , ,6666, , , , , , , ,1,4, , , , , ,13, , , , , , , ,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,2,3,2,10,5,8,4,4,2,3,2,2,3,3,4,3,5,3,3,3,3,1,6,5,4,10,5,1,9,2,5,3,1,1,1,3,2,4,6,6,8,8,8,3,4,3,4,2,3,2,3,3,4,1,3,2,3,6,6,6,6,6,6,6,6,6,3,3,3,3,3,4,2,2, ,1, ,3,1,1,2,6,6,6,6,6, , , , ,18,1998,1958,1961,6666,6666,6666,6666,6666, , , , ,3,3,66,66,66,66,66, , , , ,2,66, ,66,2,2,2,6,6, ,6,6,2,2,3,323,4, , , , , , , , , , ,1,9,96, , , , , , , , , , , ,12,0,1,0,0,0,0,0,0,0,0,0,0,2,66,2,2,1,6,6666,1,66666,3,3,1,2,6,1,7,1,7,999,4,9412,2,2,6,6,3,1,88,1,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,8888,88, , , , , , , , , , ,8888,8888,8888, , , , , , , , , , ,1,1,8888,88, , , , , , , , , , ,8888,8888,8888, , , , , , , , , , ,1,1,2,11030,555555,3,5,1,2,3,3,4,1,2,2,2,2,3,3,4,2,4,1,1,3,2,UKK,1, ,16,11,2016,13,59,16,11,2016,14,36,37,1.52795886993408,2.746052374
ESS8e01,8,1.0,31.10.2017,100001289,GB,30,5,120,7,9,6,1,3,3,3,3,8,5,7,7,7,8,9,1, , , , , , , , , ,3, , , , , , , , , ,1,1,1,2,1,2,1,1,1, , , , , , , , ,3, , , , , , , , , ,3,5,8,7,7,6,7,8,4,5,1,5,2,6,2,2,2,7,7,6,7,4,4,2,2,2,1,3,9,7,1,2, , , , , ,2, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,5,7,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,2,4,3,8,6,8,4,3,2,4,2,2,3,2,3,3,4,2,2,2,2,1,6,4,4,10,4,2,8,6,8,6,2,2,1,4,2,2,4,4,7,6,8,4,2,2,4,2,4,3,3,2,3,4,6,6,6,6,6,6,6,6,6,3,3,3,2,3,3,3,2,3,1,1, ,1, ,1,2,6,6,6,6,6,6,6, , , , ,52,1964,6666,6666,6666,6666,6666,6666,6666, , , , ,66,66,66,66,66,66,66, , , , ,2,66, ,66,1,1,2,6,4, ,4,4,2,1,1,720,7, , , , , , , , , , ,1,2,22, , , , , , , , , , , ,23,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,3,1,2,8,6,30,1,34,85,2,2424,2,2,6,6,2,1,9,1,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,720,7, , , , , , , , , , ,2,2,15, , , , , , , , , , ,1,1,222,2, , , , , , , , , , ,3,11,15, , , , , , , , , , ,1,3,1,11030,555555,2,5,1,2,2,5,4,1,2,5,1,1,4,2,5,4,5,3,1,5,3,UKG,1, ,7,9,2016,15,28,7,9,2016,16,20,52,1.52795886993408,2.746052374
ESS8e01,8,1.0,31.10.2017,100001291,GB,60,1,6666,5,5,7,3,2,2,2,1,5,5,9,5,5,5,5,2, , , , , , , , , ,66, , , , , , , , , ,2,2,2,2,2,2,2,2,2, , , , , , , , ,66, , , , , , , , , ,6,5,9,6,9,9,5,6,2,3,2,2,2,10,2,3,3,2,5,7,7,6,2,2,2,2,3,3,9,9,1,1, , , , , ,1, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,7,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,2,2,4,8,4,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,1,6,66,66,6,66,66,66,66,66,2,2,4,4,4,8,7,4,10,10,5,4,4,2,2,2,2,2,3,2,2,3,6,6,6,6,6,6,3,3,3,6,6,6,2,2,3,2,2,2,2,3, ,1, ,1,1,6,6,6,6,6,6,6, , , , ,55,1961,6666,6666,6666,6666,6666,6666,6666, , , , ,66,66,66,66,66,66,66, , , , ,2,66, ,66,2,2,2,6,6, ,6,6,2,2,2,113,1, , , , , , , , , , ,7,11,16, , , , , , , , , , , ,11,0,0,1,0,0,0,0,0,0,0,0,0,2,66,3,2,2,1,2016,1,66666,1,2,2,66666,0,0,40,1,44,56,4,9412,2,2,6,6,3,5,1,2,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,113,1, , , , , , , , , , ,7,11,11, , , , , , , , , , ,1,8,113,1, , , , , , , , , , ,7,11,15, , , , , , , , , , ,1,8,2,11030,555555,2,5,1,4,1,4,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,UKD,1, ,8,11,2016,12,46,8,11,2016,99,99, ,.509319603443146,2.746052374
ESS8e01,8,1.0,31.10.2017,100001293,GB,60,4,120,0,5,0,2,1,2,1,1,0,0,0,0,0,0,2,1, , , , , , , , , ,7, , , , , , , , , ,1,2,2,1,1,2,1,1,1, , , , , , , , ,7, , , , , , , , , ,2,5,2,3,0,3,0,2,3,4,4,2,5,0,3,4,4,0,0,0,0,2,4,2,1,4,3,1,7,0,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,2,99,1961,ENG,000,2,1,66,1,66,5,1,4,10,5,8,4,2,1,5,2,2,4,2,4,5,4,3,2,3,4,1,6,4,5,10,4,1,6,0,2,7,2,1,1,4,2,5,2,6,10,7,2,2,2,3,2,1,2,4,2,2,1,4,6,6,6,6,6,6,6,6,6,1,1,1,3,4,3,2,1,4,3,2, ,2, ,1,1,6,6,6,6,6,6,6, , , , ,55,1961,6666,6666,6666,6666,6666,6666,6666, , , , ,66,66,66,66,66,66,66, , , , ,2,66, ,66,2,1,2,6,4, ,4,4,2,1,3,321,3, , , , , , , , , , ,4,10,16, , , , , , , , , , , ,16,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,5,2,66666,0,0,40,1,48,29,4,7233,1,1,2,2,1,1,6,1,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,321,3, , , , , , , , , , ,7,10,22, , , , , , , , , , ,1,6,520,5, , , , , , , , , , ,7,5,20, , , , , , , , , , ,1,1,2,11035,555555,2,3,5,2,2,2,3,2,2,2,1,1,2,2,5,2,2,1,2,2,2,UKL,1, ,20,9,2016,9,30,20,9,2016,10,18,48,.509319603443146,2.746052374
ESS8e01,8,1.0,31.10.2017,100001299,GB,60,1,6666,0,5,8,2,2,1,2,1,4,5,7,2,2,0,0,2, , , , , , , , , ,66, , , , , , , , , ,2,2,2,2,2,2,2,2,2, , , , , , , , ,66, , , , , , , , , ,6,5,5,5,3,5,8,10,1,2,1,5,1,0,3,3,3,5,0,1,10,4,4,3,2,3,1,3,10,1,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,1,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,4,5,5,10,6,8,3,2,3,1,3,2,4,2,5,5,2,3,3,3,4,1,6,4,4,5,3,10,8,7,3,5,2,1,1,2,2,7,10,9,10,8,10,4,4,2,4,2,4,4,2,2,1,4,6,6,6,6,6,6,6,6,6,3,3,2,4,3,3,3,2,4,1,2, ,2, ,2,1,2,6,6,6,6,6,6, , , , ,81,1935,1936,6666,6666,6666,6666,6666,6666, , , , ,1,66,66,66,66,66,66, , , , ,1,1, ,1,2,2,1,2,66, ,66,1,2,1,2,113,1, , , , , , , , , , ,7,11,16, , , , , , , , , , , ,11,0,0,0,0,0,1,0,0,0,0,0,0,2,66,6,2,2,1,2000,1,66666,3,3,2,66666,5,0,50,1,50,25,4,7210,2,2,6,6,2,4,2,2,1,113,1, , , , , , , , , , ,7,11,16, , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,2,66,2,2,66666,6,666,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , ,1,6,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , ,3,66,2,11031,555555,1,4,1,2,1,2,2,2,2,2,2,1,2,2,5,2,3,1,2,2,2,UKH,1, ,7,10,2016,16,12,7,10,2016,99,99, ,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100001301,GB,0,4,180,3,5,6,2,2,3,2,2,6,6,7,5,5,4,6,2, , , , , , , , , ,66, , , , , , , , , ,2,2,2,2,2,2,2,2,2, , , , , , , , ,66, , , , , , , , , ,6,4,2,5,4,5,5,4,2,2,4,2,2,5,3,2,3,5,7,6,5,5,4,3,2,2,4,1,7,6,2,66, , , , , ,6666, , , , , , , ,1,8, , , , , ,20, , , , , , , ,7,4,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,66,1,66,6666,ENG,999,2,2,IN,2,IN,3,2,4,3,3,6,1,2,2,1,1,2,2,3,4,2,4,4,2,4,3,1,6,2,3,4,2,5,4,6,5,7,1,2,1,2,2,2,6,2,7,5,4,2,3,2,1,1,2,3,2,1,2,4,6,6,6,6,6,6,6,6,6,4,4,2,1,1,3,2,2,3,2,4, ,2, ,3,1,1,2,6,6,6,6,6, , , , ,39,1977,1946,1946,6666,6666,6666,6666,6666, , , , ,3,3,66,66,66,66,66, , , , ,2,66, ,66,2,1,2,6,4, ,4,4,2,2,3,323,4, , , , , , , , , , ,2,9,17, , , , , , , , , , , ,12,0,0,1,0,0,0,0,0,1,0,0,0,1,3,3,2,2,1,2014,1,66666,3,3,2,66666,4,0,0,1,20,74,6,8160,2,1,1,1,3,4,88,2,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,113,1, , , , , , , , , , ,7,11,8888, , , , , , , , , , ,1,7,423,5, , , , , , , , , , ,7,7,8888, , , , , , , , , , ,1,7,2,41030,11030,1,2,3,3,4,2,1,2,2,2,5,4,4,4,2,2,3,4,5,1,2,UKF,1, ,11,10,2016,12,40,11,10,2016,14,31,111,1.52795886993408,2.746052374
ESS8e01,8,1.0,31.10.2017,100001303,GB,15,1,6666,2,3,8,2,1,1,1,2,0,7,10,0,0,0,0,1, , , , , , , , , ,1, , , , , , , , , ,2,2,2,2,2,2,2,2,1, , , , , , , , ,1, , , , , , , , , ,3,8,10,6,10,8,1,7,3,3,3,3,1,10,2,2,2,10,6,5,10,2,4,5,2,1,1,3,10,0,1,2, , , , , ,2, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,7,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,3,4,2,10,4,10,5,3,1,5,1,2,5,1,2,2,2,2,2,2,2,1,6,5,5,10,4,0,10,3,3,3,4,3,4,3,3,5,4,1,8,3,3,1,2,3,3,3,3,1,2,3,3,2,6,6,6,3,4,3,6,6,6,6,6,6,3,3,3,3,4,4,1,1, ,1, ,2,2,1,6,6,6,6,6,6, , , , ,68,1948,1940,6666,6666,6666,6666,6666,6666, , , , ,1,66,66,66,66,66,66, , , , ,1,3, ,3,6,1,1,1,4, ,4,4,2,1,4,113,1, , , , , , , , , , ,7,11,15, , , , , , , , , , , ,10,0,0,0,0,0,1,0,0,0,0,0,0,2,66,6,2,2,2,6666,6,66666,6,6,6,66666,66,66,666,6,666,666,66,66666,6,2,6,6,3,4,2,2,1,321,3, , , , , , , , , , ,7,10,15, , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,2,66,2,2,66666,6,666,113,1, , , , , , , , , , ,7,11,24, , , , , , , , , , ,1,8,800,7, , , , , , , , , , ,7,1,14, , , , , , , , , , ,1,8,2,11030,555555,6,5,5,5,5,4,4,4,4,5,4,4,5,5,5,5,5,5,2,2,3,UKH,1, ,20,9,2016,16,29,20,9,2016,99,99, ,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100001304,GB,0,5,180,2,4,3,4,2,3,3,2,0,0,5,0,0,0,88,2, , , , , , , , , ,66, , , , , , , , , ,2,2,2,2,1,2,2,1,2, , , , , , , , ,66, , , , , , , , , ,6,5,10,4,4,6,3,3,3,5,3,4,3,2,3,3,3,1,5,3,10,6,4,3,1,1,1,2,10,4,1,1, , , , , ,1, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,2,99,1981,ENG,000,2,1,66,1,66,4,3,4,10,5,10,5,3,1,5,1,1,2,2,4,3,3,2,2,2,2,1,6,3,3,4,2,6,3,1,3,4,4,2,2,2,3,5,1,10,10,3,8,3,2,3,4,1,2,3,2,3,1,2,6,6,6,4,2,3,6,6,6,6,6,6,2,4,2,2,1,5,2,3, ,2, ,1,2,6,6,6,6,6,6,6, , , , ,38,1978,6666,6666,6666,6666,6666,6666,6666, , , , ,66,66,66,66,66,66,66, , , , ,2,66, ,66,1,2,2,6,6, ,6,6,2,1,4,321,3, , , , , , , , , , ,4,10,17, , , , , , , , , , , ,13,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,4,1,2,10,0,37,1,37,84,1,4211,2,1,2,2,1,1,4,2,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,321,3, , , , , , , , , , ,5,10,15, , , , , , , , , , ,2,7,520,5, , , , , , , , , , ,5,5,15, , , , , , , , , , ,1,1,2,11080,555555,3,5,2,4,5,4,5,2,3,3,2,1,3,1,4,3,5,1,2,5,4,UKN,1, ,23,11,2016,19,46,23,11,2016,99,99, ,.509319603443146,2.746052374
